"PRO_1","PRO_2","PRO_3","PRO_4","PRO_5","PRO_6","PRO_7","PRO_8","PRO_9","PRO_10","PRO_11","PRO_12","PRO_13","PRO_14","PRO_15","PRO_16","PRO_17","PRO_18","PRO_19","PRO_20","PRO_21","PRO_22","PRO_23","PRO_24","PRO_25","PRO_26","PRO_27","PRO_28","PRO_29","PRO_30","PRO_31","PRO_32","PRO_33","PRO_34","PRO_35","PRO_36","PRO_37","PRO_38","PRO_39","PRO_40","PRO_41","PRO_42","PRO_43","PRO_44","PRO_45","PRO_46","PRO_47","PRO_48","PRO_49","PRO_50","PRO_51","PRO_52","PRO_53","PRO_54","PRO_55","PRO_56","PRO_57","PRO_58","PRO_59","PRO_60","PRO_61","PRO_62","PRO_63","PRO_64","PRO_65","PRO_66","PRO_67","PRO_68","PRO_69","PRO_70","PRO_71","PRO_72","PRO_73","PRO_74","PRO_75","PRO_76","PRO_77","PRO_78","PRO_79","PRO_80","PRO_81","PRO_82","PRO_83","PRO_84","PRO_85","PRO_86","PRO_87","PRO_88","PRO_89","PRO_90","PRO_91","PRO_92","PRO_93","PRO_94","PRO_95","PRO_96","PRO_97","PRO_98","PRO_99","PRO_100"
"RNA_51",-0.110831027906646,0.148831714925962,-0.129208345832548,-0.0655377724038532,0.0210337658413551,-0.139718243020984,0.152603053484111,-0.0255158633504851,-0.0213444891072012,-0.0478574783016233,0.0896024987377918,-0.101847672064074,0.0423181960404904,-0.0553782075743518,0.089962690175958,0.141274965087735,0.0969976667562921,-0.00408326731845742,0.00451635988735749,0.0989950833372212,0.160917652757636,0.133672742177876,-0.205742709284759,-0.0486583842772795,-0.0470581053236077,-0.0477886824905823,0.025207572327146,0.0561319852554704,-0.00196315741875374,0.0676597805663367,-0.175044898544746,-0.0899005833978077,-0.105363962490003,-0.0553372679543639,-0.0971948313202756,-0.292512411883558,0.168681547279859,0.0459515276905794,0.11070460540258,0.123882483352567,-0.00280135110905716,-0.0391086488466556,-0.108838145414297,-0.0505335637761261,0.11345615512154,-0.0330562008022984,-0.0714726688260907,0.0541957786649224,0.024920056324693,0.0648756979822084,0.578726700806163,0.061849466881569,0.0563875642721538,0.0764188969160675,-0.0838079551877681,0.159115726702934,-0.144782116609738,-0.0895443581405717,0.0376954538276479,0.0664288813796047,0.00100442205374229,-0.11099722946651,0.034187475427673,0.103701090789197,0.0598394799737306,-0.00989639159509698,0.0339101939255504,-0.0359697277238197,-0.00147006196479218,0.00748388701233426,0.103260154551265,0.231294359029983,0.0120099119408602,0.0412878403869754,-0.168804384088157,0.094367047257742,-0.212897942799395,0.0635278253688991,-0.151856296838536,-0.0190135035810356,-0.0947369767225701,-0.218778777851985,0.261946119639303,0.260460102732952,-0.222198180193718,-0.284628635286211,-0.131531687048734,0.12766965968449,-0.0518291818445895,0.102950598409741,-0.135521882028903,0.0987790793171184,0.11867186189916,-0.152148512677459,-0.127329001733257,-0.161610917757131,-0.086194729129971,-0.0496665181450034,-0.0930936819208952,0.19433713687101
"RNA_52",-0.0030865901662623,-0.0201505985651136,0.102464587700103,0.0141290987659943,-0.00853941956003649,0.113911137961974,-0.0585622204689986,-0.11756997136327,0.100497113539328,-0.0274255052846491,-0.0485463677561489,-0.107388612420304,-0.027779930636708,-0.0958489731088613,0.00729390064429811,-0.131550471700809,-0.127143610562539,0.0941570412570319,0.0804194416516153,0.175552786645936,-0.168205196776425,-0.140787232350524,0.130580106949242,-0.114483934165015,-0.00340799050482514,0.052163425857959,-0.0379660452714492,-0.0104218299848134,0.0873333694217719,-0.127031350625414,0.120052610156506,-0.100892268886867,0.0946591939399172,0.0397020724211694,-0.114545901915621,0.166243927108226,-0.0988429020742336,-0.0770295022002538,-0.0143358813980313,-0.152461886986347,-0.105996380438379,-0.147871245095345,-0.0988726362527551,0.118210704313497,0.110394603943419,0.042496058462065,0.0125964030811115,0.00744849420812577,-0.181768163045796,0.208814573857032,0.0876530194097818,0.530500263551087,-0.103988794046098,-0.171705305649214,-0.0520283848614709,0.0271243747961215,-0.0233196330737788,-0.116127497257082,-0.207348443107464,0.163335729832301,0.0182250830063956,0.0930594900591616,0.0546116582102913,0.119637945737384,0.0285846959934576,0.0479056860588846,-0.0576768365194928,-0.0346001334729926,-0.154773153069711,-0.0605048403717775,-0.0880609561252616,-0.00430356865508943,-0.0349495301927939,-0.115171546881207,0.0720654195675228,0.106146731633333,0.00740640808876077,-0.0932875404484228,0.0826396070477399,0.104401759080737,0.0802574841366099,0.0831569724727119,-0.0235049757001988,0.0061876600112673,0.129888056366895,0.0911710295243252,-0.0761744120818868,-0.125930447769075,-0.0992136503382109,0.0997215461101292,-0.0223882965766803,-0.0149455650796159,0.164332992653766,0.0084514152140903,0.00297013831111138,0.042506347485135,-0.0218628081041285,0.110824672520314,0.0395833583707951,-0.00640882302401313
"RNA_53",-0.290771184360957,-0.35969548943848,-0.376162387578504,0.307491538538071,-0.314277658594441,-0.120164474038041,0.466079088371154,0.415686070389608,-0.0187175259859018,-0.235512567755731,0.0497400338993302,0.283528577820132,0.476295645837062,0.187733827034469,-0.0586586308857531,0.0126157717122776,0.233464644083539,0.0937957660403853,-0.0125281832441507,-0.279154026951036,-0.286104474627361,0.23317542050459,-0.320397169428117,-0.0714465883597371,0.375230455785946,-0.0772402479690432,0.344468260589481,0.324416949003801,-0.38566600117522,0.328754997897827,-0.212142678846898,0.0477257716730753,-0.39130665643398,0.134518909934576,0.163515171736543,-0.167372927645779,-0.0589402525032446,0.350302292313954,-0.349412357445242,0.235842763391571,0.0707028989707003,-0.353107510289112,0.402764481244038,-0.232976943439231,-0.252271095333406,-0.27054024404291,0.24894102981125,-0.165564648628722,0.391785484555831,-0.231916020593461,0.0545016325878897,-0.0997785814229641,0.606148470797498,-0.0169356263433573,0.118295046512091,-0.159297445497892,0.277199087153789,0.319176043231557,0.161956897619938,-0.156322253021707,-0.200282452986003,0.163832592925801,-0.233908846375373,-0.0947229777149355,0.115495880220556,0.174465557631274,0.267912180942299,0.295039123484118,0.40282510141256,-0.282496132150207,0.216812548048664,0.101510220145525,-0.266617526180401,-0.000730528063732672,-0.0325199319031007,-0.413135972381739,0.0995281713206394,-0.370205381480617,-0.387338688307691,-0.111243699320391,0.0320539287131492,0.176616867198528,-0.266910671924188,-0.372592904581801,-0.121954492731542,-0.0395227058699778,0.143297291188955,0.194612096002638,0.151422358194304,-0.416089078520035,0.124266000604171,0.246774708654011,-0.220677397782231,-0.0385138813797649,-0.0922653056447596,-0.129141386937557,-0.151524584849812,-0.10975567787994,0.0726774825985007,-0.153828548270276
"RNA_54",-0.0267789449326109,-0.0265969596376505,-0.17481622063403,-0.0466782438537486,-0.142252433210266,-0.221055590556245,0.176389846996275,0.208797069005082,-0.0762088150179456,-0.0627797499830749,-0.047105552465308,0.105598715324288,0.0704911366468899,0.167113075169858,0.0722878968284305,0.230831387324057,0.255765517851154,-0.017062001777922,-0.0662157087548347,-0.137582671528,0.276553165223141,0.218213559973683,-0.257874050439219,0.251683648469399,-0.0617798466174203,-0.126719618906525,0.107013091840433,0.105717343422772,-0.217118165858417,0.164611830150209,-0.206546080059733,0.171951530162347,-0.177172142448442,-0.0669045677219153,0.242197233841983,-0.115108839084331,0.107226005608424,-0.0566753077324003,-0.000517627157171814,0.171523497940942,0.301731078353552,0.114982798417076,0.201032783299713,0.0239607905213467,-0.120917903973099,0.0677204391168915,0.0314449618158808,0.0866602204748457,0.143535513888152,-0.205916205548232,0.0125772656807148,-0.149748822624686,0.120218929607279,0.619175763270794,-0.0388722276836616,0.169765640906135,0.0294532521201177,-0.0362187255096792,0.246848997123564,0.0575650381777326,-0.0833262043232213,-0.132904354233809,-0.245265633558423,-0.09909442084277,-0.0645190452347985,-0.0810490248906779,-0.0105262394162073,0.0613244607838618,0.278405946003806,0.189132517795118,0.135174069654948,-0.0541057586947498,-0.0546908910421435,0.223764727768112,-0.322104345374249,-0.0189610133388713,-0.0277929614608278,0.0196007413247202,-0.110420283845898,-0.267805983289785,-0.0312077429988572,-0.23927440428701,0.0359627829557168,-0.025788537268264,-0.250726804728069,-0.248092531050535,0.111415787516212,0.0171072155931042,0.24120241633819,-0.171819083982353,-0.035222924942379,0.028118126813091,-0.1459885651413,-0.239834415906814,0.0380675324631097,-0.0997075657997421,-0.0913820742352027,-0.253220094217787,-0.129258569934426,-0.108605750493864
"RNA_55",-0.247845958638441,-0.218854011727503,-0.454840025904099,0.393123656784464,-0.366957127128872,-0.320134097048782,0.619855259597655,0.435997557445749,-0.190215633163149,-0.180865909524714,0.0687081679171278,0.242049504467776,0.395060155249985,0.200004895452211,-0.044343694720289,0.164048233492077,0.328454873049061,-0.0480113168915976,0.030754582433513,-0.312338269904066,-0.0286327906445725,0.371435215492006,-0.458268821350184,-0.0229717190259258,0.293566614841814,-0.0531136286051168,0.634906483928977,0.282159582999838,-0.398138887137435,0.29348338216013,-0.372135867353664,0.148268124776791,-0.387021812753898,0.0455729667246182,0.174960933604887,-0.360644413331187,0.0511166435545718,0.379701174914472,-0.218623588687429,0.321410874307199,-0.0169397880771416,-0.339829289087163,0.385172221437951,-0.150491308090893,-0.179091694905718,-0.185306064229596,0.28225974807093,-0.119083014163874,0.579446640924771,-0.285454583114185,0.0197299663210102,-0.155629808307534,0.532744166150445,0.126987879424215,0.126327280622128,-0.0477126795813293,0.281149486412615,0.333375318843282,0.349659043917061,-0.200930795606412,-0.264910827940155,0.0751333565525477,-0.375199208297853,-0.0890047450629284,0.15677431177429,0.266534780359116,0.322747811680447,0.351510956225861,0.556638537032595,-0.226649605276626,0.280230305714826,0.16955666944855,-0.256840251406795,0.060666443353781,-0.191219569202624,-0.519135745036561,0.111015723783602,-0.39920129480434,-0.365817926093212,-0.215357704749887,0.0584436903747371,0.121003719246988,-0.220250774123595,-0.342219601684713,-0.359618369096125,-0.281388760826103,0.0796467111583549,0.0556624028636517,0.184329900303654,-0.465060406521044,-0.0464253644224962,0.174801194641785,-0.178155879034872,-0.0784775260561396,-0.273466824103003,-0.080120035719753,-0.320546129107207,-0.179914379713683,0.0245725884013268,-0.110640047594372
"RNA_56",-0.121584453249414,0.0688804410643363,-0.185485554383349,-0.319051364171923,-0.0786608096727779,-0.274299101631127,0.0644390648092267,0.138188361939544,-0.131262830830986,-0.17908929829467,0.156041681762764,-0.137489261236463,0.0941192116499939,0.0246312809884748,0.11489117897306,0.196754113639999,0.340997130186364,-0.0124047310113976,0.0386925263675579,-0.0373962615142919,0.267720259401056,0.144272337973681,-0.318981954646327,0.291030292546453,-0.0841924211839354,-0.206103079688533,0.006881636578203,0.191487447864883,-0.156628606460184,0.178176724809708,-0.402295843006897,0.246951299844193,-0.202684478598529,-0.086341085705922,0.176626635888202,-0.205713874708074,0.132054352259912,0.126780654598394,0.136685362900008,0.211492560575952,0.0932764950165386,-0.044037904407398,0.0767296711415047,-0.0486954961703617,0.0472453156210816,0.0980132362806754,-0.0853888860320848,0.219114943570335,-0.0346058208570053,-0.218523751879659,0.0761780163300737,-0.0456275465423517,0.00723345626307923,0.25207418794598,-0.025266125674191,0.614539369152096,-0.150375018245275,-0.215307244835435,0.273343117640202,0.181535842848315,-0.0156365487693215,-0.128015868653809,-0.0901092432926801,0.0375248709906947,0.166520364382939,-0.131664619031017,0.0264899422329952,-0.127473186208092,0.0105695360485908,0.282712210667948,0.227076224916105,0.231433196245617,0.154572576792484,0.232573421053502,-0.23021698450323,0.0263485678757511,-0.0400696333508724,0.0422781862932789,-0.120658567829931,-0.159913939772307,-0.00569819685933207,-0.299262956506162,0.261519769454667,0.0903848704534674,-0.4071435832604,-0.384564677283778,-0.0691422155770675,0.185176900172405,0.21077696287754,-0.0615617528191188,-0.131480362872022,0.0286311432993817,-0.107414308868051,-0.172022215039283,-0.0850864049481422,-0.244319297094801,-0.122763753566077,-0.200317909030013,-0.200016713713262,0.165478350466655
"RNA_57",0.0221566588216672,-0.237903644727885,-0.0576195361096746,0.2831493270959,-0.0828755501539838,0.123183034157907,0.130416638483224,-0.100402454992297,0.00698542218793835,0.102352295644605,-0.240522183254208,0.0220213902588465,0.128040363005141,-0.221691092028809,-0.316093727217884,0.0688676518116784,-0.168118487483466,-0.176422294104728,-0.225924471569246,-0.0149024112099306,-0.308938778915484,-0.203151588889702,0.0392101034673981,-0.167036728207212,0.0774480148714136,0.158482996045667,0.269654649220956,-0.140552206604017,-0.112861413479103,-0.141984604133836,0.136407851361413,0.0680148096981309,0.0136128517222589,-0.156831375602024,-0.227569564341311,0.0418693739786581,-0.181474577907286,0.155321875296407,-0.291714609961074,-0.0571343115555455,-0.124320435005611,-0.0639148397529239,-0.00885779528930265,-0.0534185100849233,-0.229111802848371,-0.193232366015373,0.309411512368273,-0.242902989750813,0.146778075778342,0.0688098360746104,-0.0107567931933226,0.0448085031870806,0.0790185610217361,-0.120691168877342,0.334636258829947,-0.0887573118728333,0.559290408675196,0.242928401387505,-0.250489018738123,-0.0120920695600734,-0.137790793290099,0.00358308965309217,-0.0336737717182929,0.00675256034559124,0.195243219445001,0.334670218616696,0.255200832964466,0.252926353594668,-0.032581704081928,-0.357179749683771,-0.103575177226021,0.0133913047488869,-0.109426200930156,-0.262586163981401,0.301738144930005,-0.0697491054523385,0.268946264296341,-0.142892841785427,-0.0856851413082045,0.0599276414575193,0.422489008569008,0.384583454804608,-0.199170166372098,-0.220028923893507,0.28744519086002,0.104545202233977,-0.126440466443167,-0.161661299094859,-0.13925713358854,-0.166500818611578,-0.0127795107163354,-0.0133886494817979,-0.0395440942961086,0.224044072185255,-0.0598533927457306,0.344775119105406,-0.110265338875973,0.295879875988902,0.279967142369816,-0.0610391985716794
"RNA_58",0.0594054472991989,-0.178368876284934,-0.035748106420038,0.323758221366082,-0.0520009208227667,-0.0975640552004683,0.0956937274646343,-0.0994101281818373,-0.133741124060194,0.179592987705965,-0.212168241372492,-0.0572255982481595,0.0962295902123772,-0.204407622291954,-0.0526883605780857,0.140843871621386,-0.109381457876461,-0.199660989818065,-0.0449588088189517,0.0588548598053354,-0.172877276185484,-0.154349200670402,0.00457428346800538,-0.155559278375488,-0.0309418003297867,0.193234462053501,0.141675649865779,-0.181582916501029,-0.114310178976357,-0.15122667359589,-0.0218514505912571,0.0633970364911795,0.00445117084015187,-0.021710119187092,-0.148009002792469,-0.119283602765949,-0.0987549510699832,0.133679664541621,-0.0822057687997739,-0.110069524252291,-0.169496694062811,0.0140257844247775,-0.161583797772885,0.0507928473072756,-0.0248225996325705,-0.112886067249331,0.249916160858974,-0.267558985385453,0.253261126691243,0.127495248861088,-0.0990909385918237,0.0680317167376171,-0.0625316286667455,-0.0417883130582301,0.201068169856485,-0.0521803427122604,0.208672264449949,0.518682793950166,-0.118245800232831,0.0184437522833678,-0.106209950807742,-0.119612165522372,0.0843469143548214,0.0473942863445202,0.217218420560882,0.383167155094773,0.211604969225012,0.256332367349957,-0.0223913694869157,-0.223834266408332,-0.160807081990197,-0.0908469484744409,-0.0595800157726124,-0.240627732486015,0.255313266782054,-0.116406550289575,0.126441955564301,0.0408944853616956,-0.0648756832082805,0.0615961378476997,0.233161184161877,0.228734618746505,-0.159803865239226,-0.0996510880608612,0.0404395348157821,0.0258290437901914,-0.246811578288318,-0.205300117822822,-0.0708737182189305,-0.0150637404575707,-0.298959446338159,-0.114529373684678,0.125767551553522,0.290310159724546,-0.167074662634005,0.245718421169446,-0.203373755895163,0.23619491639744,0.370561419959991,0.0262484022574082
"RNA_59",0.13640431831827,0.088331247612387,-0.00789254505260918,-0.0472220531785374,-0.0294432480084392,-0.233500228524637,-0.208902531164615,-0.0712068855024917,-0.154453706594035,0.139454868816776,-0.0186898033013501,-0.142849344538307,-0.0889427769827381,-0.0103137999203121,0.0144565866985539,0.280821690543229,-0.088725986159603,-0.0239114222720239,0.0281354886140003,0.221830043145142,0.207968172684167,-0.0163341122244018,-0.105786458159255,-0.0463909826177701,-0.157221925038026,0.18462937083109,-0.142662146028655,-0.0468037697541086,-0.00689156940034288,-0.0730769712453117,-0.171421687747042,0.0489541712150702,-0.0366193252032015,-0.0336617457625455,-0.0116355005098962,-0.239164671950847,0.0597479769173161,-0.112408574269836,0.170206809358984,-0.0796907796456778,0.0535722488086537,0.101128761326414,-0.155437548382745,0.0778574302636937,0.252537790638872,0.236524685551294,-0.165305773043604,-0.106131688313378,-0.0285787907633227,0.0297317688631104,0.0250569053313343,0.0163314670197774,-0.193780017519667,0.197334855359902,-0.030921090794783,0.068826175585268,-0.0413714103416348,-0.0348885354980847,0.284797821708473,0.0240035209796404,0.0355648755820536,-0.138289135364508,0.128854734295015,0.117741912181061,-0.0165833178348699,-0.0622205713291872,0.0378795410599984,-0.222105311744358,-0.023102276775752,0.0902293799550818,-0.0867331449286368,-0.0552804022333875,0.127758653123302,0.0900086720806273,0.062973630400891,0.0919163442290891,-0.0465455537186014,0.27298736148687,-0.0425561382389304,0.0605949335819964,-0.0453286466117752,-0.019285447177133,0.190201807432034,0.164080293032682,-0.211386423476761,-0.114841852484759,-0.132613817905191,-0.111728206775178,-0.0194621737548634,0.207960083160218,-0.292479705059283,-0.176254605816259,0.0959798158365808,0.122996092451607,-0.0629842588222834,0.107217109450625,-0.00721565494698936,0.0507025186267038,-0.0947115071277012,0.195762700159457
"RNA_60",0.253966422435115,0.0484576743492291,0.264079425736849,-0.0506979878184598,0.197998171649862,0.16330503720034,-0.255588215121734,-0.353436133257073,-0.072673398444664,0.126338232344058,-0.148618547668646,-0.295466819738905,-0.213465909388568,-0.252159524127745,0.0714187121574323,0.0540408494621364,-0.267461626475841,-0.0438764109143541,-0.130454995424148,0.236442660432289,-0.0373491134479584,-0.216429407779196,0.141545724824294,0.0749080153246193,-0.190983570424028,0.220557324532597,-0.088227021052545,-0.223782631752966,0.199043656419086,-0.307395634370593,0.15963166950306,-0.135775674493197,0.197791689417718,-0.169749700009708,-0.102458862877355,0.0563275541263358,-0.0429722401908251,-0.21145125427132,0.137374073338719,-0.230200886212,-0.0499272448424314,0.162151454692524,-0.319499901372063,0.160361132707669,0.0681150673426497,0.188615847803767,-0.201163997524112,-0.0580548923906005,-0.228882632229432,0.290127574578578,-0.0453040982569456,0.23341265756505,-0.240954941229622,0.0215097329628711,0.118683517130306,0.0411479638905513,-0.166862975946669,-0.0893392270399756,-0.250680209960869,0.467105989857046,0.0189647369814108,-0.109696715690382,0.200162052100316,0.191467345634221,0.0425912744730643,0.0969423690298248,-0.13844057580698,-0.263114615535621,-0.281266593248342,0.0644888795660104,-0.227400940857967,-0.147770540561988,0.0942005236914754,-0.171108386298227,0.211829775936946,0.361836460130291,0.00099342427530979,0.314412590700314,0.072993933914705,0.0234686815774564,0.0153717539712155,0.0493424184922663,0.157016638270814,0.190781091233658,0.112278695607762,0.0673109343634866,-0.19892511390994,-0.180811982247123,0.00309443583415395,0.170341518786649,-0.299537853453341,-0.149820074347235,0.387367730696619,0.225027296207164,-0.0265653809179041,0.184552238461078,0.0243007996714463,0.15197975614224,0.103106725202693,0.027846009208599
"RNA_61",0.270271444083896,0.192024202113793,0.414459334645674,-0.307642280848834,0.297550185421883,0.153075480636621,-0.526164069336389,-0.349481742961671,0.0759456296828009,0.189398558076723,0.0475705848096064,-0.305388762509766,-0.471725037588946,-0.0231849151812282,0.260814886286353,-0.104769784738948,-0.165741098199846,0.224032831612452,0.164241674729884,0.32400053837044,0.111709050953514,-0.162857724233894,0.233754495784469,-0.0218600673883726,-0.344209466463875,0.0176487000802124,-0.531184152724078,-0.0574795828647495,0.297729670956978,-0.0935641521931578,0.237681229139849,-0.206773229212017,0.25538615277794,-0.0457559218905878,-0.123397215091833,0.119002325083495,-0.0425240752880046,-0.359800485808721,0.285495367540122,-0.303466319294805,0.0366876946272108,0.266226749007673,-0.24679552212294,0.186442138909258,0.366957451484682,0.228312673965559,-0.405289261440296,0.158998731473594,-0.455146549499161,0.26730532400959,0.020666427028571,0.110109303316187,-0.412782569842627,-0.0806730427698297,-0.261274685189838,-0.0208230829011823,-0.332248289320466,-0.272321719679378,-0.113024952144608,0.136924934782918,0.650857290677291,-0.0773911781080536,0.299292502349875,0.104064639061949,-0.192290147442485,-0.233876533405942,-0.422576279823387,-0.429534197762923,-0.359246370047497,0.347841959476463,-0.239413189985896,-0.159485779538472,0.253572363225823,0.146633794583395,0.0526645929193727,0.425205936457145,-0.280098259569075,0.341265578915051,0.259633334935187,0.167466963221186,-0.089431984011267,-0.182323124082359,0.209929926116426,0.240091191436075,0.123776516721708,0.114018369379024,-0.0354850262285939,-0.0739723752431508,-0.0786218953140398,0.337417069908849,-0.128607370364996,-0.167880559706606,0.211745410088846,0.0499735916336797,0.184617484684901,0.0606982956975964,0.19975754604028,0.0198538373444749,-0.137160193887704,0.0567186291241441
"RNA_62",-0.145068113198659,-0.0345570308499392,-0.0889177673741312,0.0130005603772556,-0.160510736355079,0.177903571533285,0.0912317996859621,0.184053603290683,0.0582749958078651,-0.0742522288556716,-0.050874064421826,0.0403188754772553,0.0406790017660098,0.0833101762830983,-0.184996631485486,-0.0813485288963097,0.0658569440729587,0.109472588457418,-0.0313401573188712,-0.140605937028746,-0.145579383549062,0.0501943569637021,0.0450569675960688,-0.0130442675785274,0.195202276673941,0.0221035697086744,0.0357800640803042,0.107045856052452,-0.0651679821328384,0.218904111159131,0.0301352884139843,-0.038096500060485,-0.0883634813428409,0.209365855836141,0.120863883746306,0.235567420071864,0.0384308048716177,-0.00847160546095236,-0.146049966416177,8.80275433133093e-05,0.0229578929654612,-0.14147283266527,0.204699291359546,-0.136852078708002,-0.140468081885129,-0.000729919467762549,0.0262801395454499,-0.0661767447149691,-0.0671941127863135,-0.142314876371185,-0.0700123713621853,-0.041455592083218,0.179903752888435,-0.176216965503018,-0.0825338685381061,-0.190750464770382,0.0277656036233224,0.0245961027824903,0.030285378529378,-0.148516914586251,0.0746727103527298,0.649017082199695,-0.183163612149517,-0.0585858186148243,-0.0530204116446437,-0.147624041298146,0.0257142790388326,-0.0410142826965966,0.0881834806729252,-0.119683664291758,0.0676549077434498,-0.0372911726249411,-0.171807682701836,0.0288043852974991,0.060746342481845,-0.210832333109357,0.203760089120659,-0.141086542170283,0.0166752452042379,0.0926468420593079,-0.0123267237380005,0.0742982945836394,-0.136257091956301,-0.100998266053822,0.0767342259108986,0.0191741437127956,0.188126099202854,0.0462327565939361,0.104039011234495,-0.167383344315698,0.143783921955402,0.130217538156017,-0.145475227781661,0.0750453722194569,0.0751010406094381,-0.00277974854118767,0.0660963465390554,-0.0258239817087964,-0.0931196371740883,-0.208633545693413
"RNA_63",0.265560723091614,0.19340017614598,0.438820382065451,-0.151680542490445,0.452912327040624,0.220146089949885,-0.44640354637182,-0.524877353473207,0.113465751748289,0.203806207634241,-0.0835256149233767,-0.28057138968843,-0.338914087272363,-0.228726396022832,0.0369213663519214,-0.00519846580277175,-0.373094710768401,-0.0293848248710358,-0.0266749383177065,0.323101334345905,0.0566093915344975,-0.371611001169684,0.342499311753095,-0.0964806528184355,-0.241837809005419,0.175367846011766,-0.318840513684134,-0.362250181958027,0.390632699353957,-0.4359400243913,0.265375164396534,-0.22282828946312,0.418833060337332,-0.125945004334857,-0.370692337921297,0.0291925663010967,-0.126648411644249,-0.240747342913341,0.167323542103604,-0.238003918347238,-0.241514646181742,0.38787223592984,-0.541408182974112,0.183247175337587,0.181384451553262,0.0979972235509605,-0.226294320337023,-0.0608367240422607,-0.266962192253021,0.314750885796696,0.0482125407264949,0.167886944427996,-0.426682925298894,-0.262449220698072,-0.0676008442125177,-0.077208771108276,-0.259099611862185,-0.179514640264433,-0.307146075954931,0.125168581685242,0.0904062547397801,-0.187554855185124,0.777240018901209,0.114594577771904,0.00394584088650989,0.0134727888965173,-0.273258115260033,-0.2995345650335,-0.422336021401035,0.0845620666551059,-0.294540329085732,-0.17677811240687,0.228873494342279,-0.1295830565336,0.288685933506342,0.367762116484757,-0.0767751369566012,0.311305366948728,0.16076547428564,0.341000461591623,-0.0267808119743522,0.0404849669496136,0.152808924796399,0.307556594313502,0.239939799762136,0.113917329444712,-0.337285082230728,-0.0803306860410714,-0.256166910321623,0.52133262848706,-0.311853899164632,-0.23714125326042,0.269944828047008,0.24405511867986,0.0433809184070519,0.252300317896669,0.117702923267964,0.359236106271702,0.136080040140555,0.225493946607249
"RNA_64",0.15502015494286,0.0863897101276207,0.34948538117983,-0.200321557745171,0.196618113693442,0.321036142094729,-0.289801720434494,-0.21845446610874,0.0606423019152914,0.118198588880204,-0.0766963424143186,-0.138933738030295,-0.342774816283412,-0.0949854694663686,0.0447587990003116,-0.260430775267905,-0.241215878462313,0.0186041320070223,0.0303713989994754,0.0147704490874812,0.0508594604917421,-0.217852606523957,0.599536030285763,0.0904377214386423,-0.228298711894188,0.115510996895864,-0.168816370447034,-0.184122665175647,0.282365837141242,-0.136376125340943,0.312554980892441,-0.23265544477272,0.359848192518826,0.0630130294844199,0.0357647103456762,0.402112292107459,-0.0761103863633906,-0.350124194098033,0.0561004833367301,-0.224412486774594,-0.0370929807119893,0.27563871875792,-0.167674786498578,0.0965869629902509,0.0701649500899016,0.21211226280254,-0.221810749020786,0.118476121213947,-0.360457823690347,0.166519708586327,-0.247341875193453,0.11921237880415,-0.234617053625679,-0.125527275887782,-0.049758950491589,-0.193511268375844,-0.199306083883984,-0.108966445224204,-0.246373937110628,0.0519117353758043,0.178483174567374,0.180392836708189,0.0508154302009265,-0.0060179901671085,-0.152435148091871,-0.101064156832785,-0.292514680626188,-0.242202864956756,-0.238399393222234,0.106654066289461,-0.19741773176384,-0.219264102504342,0.0342067679558933,-0.131974038172323,0.150515291370126,0.194677501550064,0.0155430976894761,0.0994779178915469,0.331299048896175,0.113219371847653,-0.0207131465155917,-0.0322985757924429,-0.0346957565967451,0.00152096057288109,0.330187274819508,0.234486004560775,0.13955490599515,-0.103121332572729,-0.056974926196799,0.121648653146766,0.0935270886897865,-0.0837258537286828,0.0593711431913188,0.110531725839459,0.160895697391511,0.168566931855101,0.196319022745784,0.143658043403779,-0.0252064518604136,-0.223169715386129
