hgnc_symbol	chromosome_name
AL512328.1	1
LINC00500	4
OR6M1	11
AL365214.1	6
AC107016.2	12
Z99289.2	6
AC026951.1	15
ARPP21	3
AL109930.1	20
AC026748.3	5
OTUD7A	15
AL354993.1	20
KRT3	12
OR6M2P	11
MOXD2P	CHR_HSCHR7_2_CTG6
BTBD18	11
OR4B2P	11
CAPN9	1
FXYD6P2	10
FTL	19
HCG22	6
OR4X2	11
ADARB2-AS1	10
RBM12	20
SERAC1	6
SEC11C	18
MTCO2P32	5
PRTN3	CHR_HSCHR19_5_CTG2
LINC01511	5
C6orf15	6
KRT4	12
SEPTIN7P2	7
RTEL1-TNFRSF6B	20
ZNF630	X
SAP30L	5
AC026951.2	15
HOXB9	17
METTL5	2
C1QBP	17
GOLGA8S	15
AC013470.2	7
HOXB7	17
OR4X1	11
PPP1R2P1	CHR_HSCHR6_MHC_MCF_CTG1
OR4S1	11
CR933844.1	CHR_HSCHR6_MHC_MCF_CTG1
AGT	1
AC013470.1	7
HOXB8	17
AC013470.3	7
SNAPC4	9
NEURL2	20
OR6M3P	11
TAS2R2P	7
OR4C4P	11
OR4C5	11
LIME1	20
HOXB-AS4	17
OR4C2P	11
AP002813.1	11
AKR1C4	10
AC026748.1	5
AC244230.2	10
PRNT	20
HNRNPA1P33	10
TMEM225	11
AL008726.1	20
LINC00842	10
OR4C3	11
HAND1	5
AP002381.1	11
PPIAP16	3
NPY4R	10
RPAIN	17
NCAM2	21
CTSA	20
EEF2K	16
ATG16L2	11
MRPL57	13
AL133396.1	20
SLC35F6	2
NDUFB9	8
AC010387.1	5
AC010387.3	5
GTF2IP13	7
SKA3	13
HIC2	22
AC026688.2	5
LINC02390	12
AC011499.1	19
AC026688.1	5
OR8D4	11
AC010424.3	5
ANXA8L1	10
RPUSD1	16
AL133396.2	20
AL592078.2	1
FOXRED2	22
CLECL1	12
AL137800.1	1
LRP5	11
CD83	6
COPS6	7
KRT79	12
AC136621.1	16
ZNF81	X
CENPA	2
AC053503.4	2
SLC6A2	16
AC053503.6	2
SLC2A4RG	20
OR4D5	11
SPEGNB	2
AC009034.1	16
AL117339.2	10
AL117339.4	10
OR6T1	11
AL133217.1	10
AP001136.1	21
ASIC4-AS1	2
ARPC5	1
DPY30	2
AL117339.5	10
OR10S1	11
TATDN1	8
ASIC4	2
ARL4AP3	10
ZNF37A	10
OR10G6	11
AL355303.2	10
AC244636.3	X
ZNF182	X
OR10G5P	11
TUBB2A	6
OR10G4	11
EGFL8	CHR_HSCHR6_MHC_COX_CTG1
AC107016.1	12
LINC01980	3
AL592078.1	1
CHRNB2	1
COL5A2	2
AGPS	2
CYTH4	22
SPACA5	X
NIBAN2	9
SCIN	7
MTHFD2P4	4
TOMM22P4	4
RPL7P57	X
ZNF630-AS1	X
PGAP3	17
USP18	22
HSD17B7P2	10
CIR1P1	5
ZBTB46	20
AC244230.1	10
GMPPA	2
MEMO1	2
FAM25BP	10
RPL37P1	20
FGFR3	4
FER1L4	20
TRAF3IP2	6
OR10G9	11
XYLB	3
COX6CP13	1
AL139294.1	1
AL117339.1	10
OR10G8	11
TNFRSF6B	20
SF3A3	1
DNAJC6	1
ELOVL1	1
OR10G7	11
AL117339.3	10
ARFRP1	20
AL512593.1	9
LINC01967	3
AL807761.4	9
OR4C10P	11
GRP	18
AL662828.1	CHR_HSCHR6_MHC_COX_CTG1
PRSS58	CHR_HSCHR7_2_CTG6
LINC01981	3
ZNF462	9
ALKBH8	11
AC011891.2	7
TEKT2	1
AC005281.1	7
ABCC6	16
TTC30B	2
TUBA3E	2
ZRSR2	X
NEU1	CHR_HSCHR6_MHC_APD_CTG1
AC018804.1	2
PRRT1	CHR_HSCHR6_MHC_COX_CTG1
RHOQP3	2
WDR13	X
NOC2LP1	2
CD69	12
AC134915.1	2
DHX33	17
OR2T4	CHR_HSCHR1_2_CTG32_1
MED15P5	2
MTND1P29	2
MTND2P22	2
OR2T6	CHR_HSCHR1_2_CTG32_1
MTCO1P7	2
MTCO2P7	2
OR2T1	CHR_HSCHR1_2_CTG32_1
OR2T7	CHR_HSCHR1_2_CTG32_1
ERBB2	17
MTCO3P7	2
MTATP6P7	2
OR2T2	CHR_HSCHR1_2_CTG32_1
AC068137.3	2
AC068137.4	2
MTND4P27	2
OR2T3	CHR_HSCHR1_2_CTG32_1
MTND6P8	2
MTND5P29	2
MTCYBP8	2
AC068137.1	2
AC068137.2	2
AC005808.1	20
AC132479.1	2
RPL23AP71	14
AL157838.1	20
AGPAT1	CHR_HSCHR6_MHC_COX_CTG1
ZNF217	20
OR10D5P	11
DPPA5P1	19
OR10D4P	11
EAPP	14
OR10N1P	11
AL353152.2	6
AL133259.1	6
AC133106.1	2
AL353152.1	6
AC005520.4	14
LINC01108	6
AL121655.1	2
RAX	18
AL445646.1	9
ELMSAN1	14
AL596448.1	9
AC103702.2	17
OR4C9P	11
PSD4	2
AL008730.1	6
FAM189B	1
AP001823.1	11
OR4R1P	11
IGHVIII-82	14
PIP4P1	14
RPL9P28	17
AL355303.1	10
GCNAP1	12
ELANE	CHR_HSCHR19_5_CTG2
AC091770.1	7
GRIA3	X
AC099811.1	17
LINC02086	17
RASSF2	20
CPLX4	18
TVP23B	17
EPAS1	2
AC091179.2	17
TBC1D1	4
OR4A47	11
OR4A48P	11
AC099811.4	17
OR4A46P	11
OR4A40P	11
EIF3KP1	5
NUP88	17
MEF2D	1
OR4A43P	11
GLRX2	1
OR4A45P	11
AL080313.2	6
KLRF1	12
AC099811.6	17
AL080313.1	6
UHRF1	19
CICP20	7
CFD	CHR_HSCHR19_5_CTG2
AC096582.2	7
MYO16-AS2	13
AC096582.1	7
LINC00555	13
MYO16	13
AL158063.1	13
PHGDH	1
CCDC201	7
AC016683.1	2
AC091885.1	5
CDH10	5
AC022118.1	5
CTXN3	5
PATL2	15
APEX1	14
OR4A41P	11
AL121845.4	20
HAR1A	20
AC026523.1	15
OR2T5	CHR_HSCHR1_2_CTG32_1
ADPRHL2	1
HAR1B	20
ATP5F1AP4	14
AC026523.3	15
RTEL1	20
ADIPOR1P2	14
GPRIN2	10
AC026523.2	15
AC107982.2	17
AC107982.1	17
AC007938.1	7
AC107982.3	17
AC005914.1	20
MPP2	17
OR4A42P	11
RSBN1L	7
FHL3	1
AC026523.4	15
C4orf47	4
AC006076.1	20
LINC00923	15
AC021134.1	4
DUSP2	2
AC091885.2	5
OR4A44P	11
AC136624.1	16
AL355597.1	10
AL009177.1	6
AC021134.2	4
SUMO1P1	20
AL109914.1	6
PPP1R3F	X
PLAU	10
AC084824.3	12
LINC00700	10
AC084824.2	12
AC084824.5	12
AC087588.3	12
AC027369.6	11
AC084824.6	12
AC027369.4	11
AC087821.1	8
AC027369.3	11
AC012307.1	2
AC002558.1	17
AC009884.3	8
VAMP4	1
AC009884.2	8
AC068658.1	5
AC100800.1	8
AC002558.2	17
LINC01184	5
RPL35P6	8
AC087821.2	8
AC090198.1	8
DNM1L	12
RNF139	8
AC134682.1	8
COL8A2	1
CDC27	17
AC012513.3	2
AC026620.2	17
AC106897.2	4
LINC01963	2
PSD3	8
AL118511.2	1
IGFBP1	7
AC232271.2	X
AC232271.3	X
PDLIM3	4
ST13P10	11
PLET1	11
RABEP1	17
TMEM145	19
MTSS1	8
FOXP3	X
GIN1	5
LOXHD1	18
PTS	11
TNNT3	11
ATP6V1G3	CHR_HSCHR1_3_CTG31
C10orf55	10
SERPINA13P	14
AL441943.1	10
AL157402.4	CHR_HSCHR1_3_CTG31
AL049839.1	14
AL109955.2	20
AL441943.2	10
AC084752.1	4
RPSAP4	14
LINC02662	10
PARN	16
UTP11	1
GSC	14
LINC00701	10
AC087239.1	12
WARS1P1	11
AC091814.1	12
SPEG	2
COX6CP11	14
CLEC2B	12
AL121612.2	14
RP1	8
SLC25A47P1	11
RPL15P2	14
BX927182.1	CHR_HSCHR6_MHC_MANN_CTG1
AL121612.1	14
RPS6P16	11
RPL23AP1	CHR_HSCHR6_MHC_MANN_CTG1
AP002884.3	11
AC027369.5	11
LINC02279	14
DAG1	3
TRIM51CP	11
HLA-F	CHR_HSCHR6_MHC_MANN_CTG1
AC027369.2	11
HMGB1P1	20
PPT2	CHR_HSCHR6_MHC_COX_CTG1
LINC02274	14
SEPTIN7P9	10
AC005520.6	14
SILC1	2
CCDC115	2
CUL1P1	5
TRIM51GP	11
CCDC192	5
TUBB4BP1	12
MYO16-AS1	13
AC092451.1	12
AC092451.2	12
FRMD3	9
LINC02838	7
TRIM53CP	11
AC092451.3	12
LINC02561	10
MAST4-IT1	5
AL096828.6	20
AL445363.3	14
AKNA	9
AC004899.1	7
SEC11B	8
AC004148.1	17
LMNTD1	12
MAST4	5
AC004899.2	7
AC090151.1	8
AC015727.1	17
AL445363.1	14
UBL7-AS1	15
RHEBP1	10
SYT15	10
SIGLEC9	19
LINC01013	6
AC012435.2	15
SDAD1P1	8
MIEN1	17
AC012435.3	15
DCAF4	14
AL096828.2	20
CCDC110	4
AL096828.5	20
AL096828.1	20
YTHDF1	20
SCAMP3	1
NASP	1
AP002358.1	11
AL445363.2	14
RPS19P3	14
ATF2	2
AKR1B10P1	10
SMURF2	17
RPL21P92	10
SS18L1	20
AL096828.3	20
TMEM143	19
SNX6	14
ARID3B	15
AC234644.2	7
AC007938.3	7
MESTIT1	7
LINC02637	10
RPL5P24	8
AL356056.2	10
AP003696.1	8
AP003354.2	8
AC002558.3	17
AUXG01000058.1	7
AL356056.1	10
AZIN1	8
AC023200.1	8
SHLD2P1	10
MGRN1	16
NAF1	4
MICE	CHR_HSCHR6_MHC_MANN_CTG1
COPG2	7
AL137847.2	9
POU3F1	1
BX927250.1	CHR_HSCHR6_MHC_MANN_CTG1
AC022367.1	12
HLA-F-AS1	CHR_HSCHR6_MHC_MANN_CTG1
MIR3659HG	1
ODF2L	1
AL139158.1	1
AC100756.4	15
AP002358.2	11
DNAJC19P1	10
TUBB2BP1	6
LINC02786	1
OR5AN2P	11
DNAJC12	10
RPL34P22	11
AL390839.1	1
OR5BR1P	11
AC100756.2	15
AC104010.1	11
LINC01343	1
LINC02704	11
LINC02525	6
AL390839.2	1
AL513479.1	1
STARD7	2
AP000936.1	11
AC231381.1	CHR_HSCHR7_2_CTG6
CCDC22	X
ZMYND19P1	14
LINC01685	1
ALKBH1	14
AC022272.1	4
FAM230D	22
EIF4A1P3	9
AL807761.1	9
CEP95	17
AL160271.2	9
AL807761.3	9
PRSS3P3	CHR_HSCHR7_2_CTG6
CD99	X
Z98751.1	1
LMAN1	18
AC063977.2	19
AL807761.2	9
EXOSC7	3
AC231381.2	CHR_HSCHR7_2_CTG6
Z98751.3	1
AL445487.1	9
Z98751.2	1
BIRC7	20
AC084834.1	8
KRT78	12
CLASRP	19
GOLGA6L2	15
RPL21P10	14
AC022679.1	8
AC005514.1	19
XKR4	8
NFIC	19
AL359094.2	10
CRYGA	2
AL359094.1	10
ZNF608	5
AC090200.1	8
SBF1P1	8
AC232271.1	X
AC022679.2	8
RPL7P41	12
AC079238.1	4
AHSP	16
DOCK1	10
STARD7-AS1	2
TP53I11	11
WASH7P	1
DDX11L1	1
PTTG2	4
UBE2G2	21
MED27	9
GDI2P1	7
MRPS33P2	4
AC021106.2	4
MIR1302-2HG	1
CDC14C	7
LINC02762	11
AC144836.1	17
AC091730.1	7
MEST	7
GGTLC5P	22
AL133551.1	10
RPL12P8	10
PPIAP62	2
AC092650.2	2
AC092650.1	2
MCAM	11
AC091059.2	17
LINC02763	11
AC091059.1	17
ZDHHC3	3
YPEL2	17
SLC39A14	8
MED8-AS1	1
RPL23AP62	11
MED8	1
AL157935.2	9
LINC02764	11
RNF39	CHR_HSCHR6_MHC_DBB_CTG1
AC138811.2	16
HLA-DPA2	CHR_HSCHR6_MHC_QBL_CTG1
ARL6IP1	16
AP003100.2	11
BHLHA9	17
AP003100.3	11
COL11A2P1	CHR_HSCHR6_MHC_QBL_CTG1
FAM102A	9
FMR1-IT1	X
SEPTIN9-DT	CHR_HSCHR17_3_CTG4
AC068594.2	CHR_HSCHR17_3_CTG4
DDX5	17
HLA-DPB2	CHR_HSCHR6_MHC_QBL_CTG1
SEPTIN9	CHR_HSCHR17_3_CTG4
PPP1R11	CHR_HSCHR6_MHC_DBB_CTG1
IDNK	9
TRARG1	17
FMR1	X
AF129075.3	21
AC112196.1	5
AC007160.1	14
AC113398.2	5
AC027369.1	11
AP003100.1	11
AC016902.1	11
KRT18P19	2
OR5AN1	11
AP000889.1	11
COX6B1P2	17
ELMOD1	11
PRAC1	17
AKR1B1	7
DPM2	9
RPS15A	16
PRAC2	17
DDX43P2	7
AC092448.1	7
AC005220.1	20
BCAS1	20
HOXB13	17
LINC00642	14
FP325335.1	22
QKI	6
ELFN2	22
AZIN1-AS1	8
AC091179.1	17
AC096540.1	1
LINC01424	21
MAST4-AS1	5
AC092349.1	5
CLEC3B	3
FOXJ3	1
SYNGR4	19
ZSCAN29	15
AP000889.2	11
ZNF786	7
AL035427.1	X
Z94160.1	22
BHLHB9	X
AC063977.7	19
INSYN2A	10
AL713851.1	10
Z94160.2	22
SIGLEC7	19
AC004231.2	CHR_HSCHR17_4_CTG4
AL096869.3	14
WDR75	2
LINC02317	14
AC093775.1	7
KRT12	CHR_HSCHR17_4_CTG4
RPL12P44	3
POLR1D	13
AL713851.2	10
KDELR1	19
KCND1	X
BSN-DT	3
AP000936.2	11
LINC02645	10
AP005018.2	11
MRPL35	2
AP005018.1	11
AC080162.1	2
TSPAN18	11
AC073195.2	2
TP53BP1	15
ARMCX5-GPRASP2	X
BNIP1	5
CRYAA	21
COMMD4	15
ADAM17	2
GPRASP1	X
RAD1P2	1
AIM2	1
B2M	15
CBL	11
EMC1	1
SIGLEC17P	19
CASP10	2
GTF2H5	6
RPL35AP26	11
H3P45	X
AL136439.1	13
NPM1P4	13
PEX2	8
AL365181.1	1
GPRASP2	X
RPS24P18	18
AC010998.1	10
AC010998.3	10
MIMT1	19
HLA-DPA3	CHR_HSCHR6_MHC_QBL_CTG1
AC063977.1	19
RPL19P16	10
AC063977.6	19
ROPN1L	5
AC105910.1	8
TRIM49B	11
KLRF2	12
ARMCX5-GPRASP2	X
ACAD8	11
HCG24	CHR_HSCHR6_MHC_QBL_CTG1
AC084851.4	11
AC009994.1	17
TTLL6	17
FRG1	4
TTC30A	2
NPY5R	4
AC073834.1	2
AC012513.1	2
AC069155.1	2
VN1R110P	X
MARCHF4	2
ROPN1L-AS1	5
TSPAN18-AS1	11
GRIN2D	19
AC008378.2	5
AL035427.2	X
AC007991.2	8
BEND7P1	X
NPY1R	4
H3P47	X
ARMCX5	X
AL030996.1	X
AC007991.3	8
GAD2	10
AL590422.1	1
AL157899.1	1
CYP2C8	10
AC073910.1	X
PTCHD1	X
IAH1	2
APOBEC4	1
AC019254.2	15
LINC00322	21
AC019254.1	15
AC007991.4	8
HIGD1AP18	8
AL118511.4	1
LINC01679	21
RGL1	1
VN1R64P	16
AC106730.1	16
C1orf198	1
LINC02190	16
AC062004.1	8
MLIP-IT1	6
AP001046.1	21
VN1R65P	16
MLIP	6
AC084706.1	8
PNMA2	8
AC126283.2	4
AL031864.1	1
FRG2KP	16
MAP7D1	1
IDO2	8
AC011479.5	19
EEF1AKNMT	1
C19orf33	19
AC106730.2	16
CFI	4
LINC01476	17
AL118511.1	1
DPP7	9
SUMO3	21
ZDHHC12	9
AL118511.3	1
TUBB4AP1	X
YIF1B	19
C2orf80	2
AC011726.2	8
AC011726.3	8
AC015743.1	8
EMC1-AS1	1
ABHD16A	6
BNIP3L	8
AC007792.1	19
AC119800.1	1
AL138720.1	6
AL354702.1	1
FAM245B	10
LEPR	1
PLA2G12A	4
AL354702.2	1
AC044792.1	19
AL390254.1	14
RPL7AP69	19
CDKN2AIPNLP2	2
PKN3	9
ASCL5	1
AC034148.1	7
GNL2P1	7
SMARCAL1	2
BMS1P1	10
AC104447.1	3
VWC2	7
AC099778.1	3
LETM1	4
AC013439.1	2
TMEM191C	22
AC026620.1	17
AC013439.2	2
YBX3P1	16
ZNF425	7
AC025588.4	19
C17orf75	17
RPL35AP12	4
ZNF720P1	16
CTSLP3	10
VN1R66P	16
ZPBP	7
RAD23B	9
RBM22P12	16
USP29	19
EEF1A1P36	6
GLUD1P2	10
RPSAP27	2
NTNG2	9
AC074050.1	16
AC106820.1	16
PKIA-AS1	8
MTND4P23	2
MTND4LP13	2
MTND5P25	2
ABCA3	16
KCNH5	14
ZIM3	19
AL731733.1	10
ZNF398	7
PKIA	8
GCNA	X
SUSD4	1
AC096649.2	2
AC025588.2	19
ITGA6-AS1	2
TKTL2	4
HMGN3	6
AC078883.2	2
DPYSL2	8
MLLT10P2	4
PDK1	2
AF146191.1	4
AL359552.1	9
LINC01509	9
TUBB7P	4
ACVR1B	12
AC091893.2	5
PRDX4	X
AL050335.1	6
AC119749.1	1
SPATA48	7
ACVR2B-AS1	3
HMGN2P32	9
AL157834.1	10
ACVR2B	3
BSN	3
AC018653.2	12
AL157834.4	10
SIK1	21
AC084824.4	12
AC004890.1	7
AC020743.1	7
AL157834.3	10
YARS2	12
PAWRP1	10
AC007991.1	8
AC087623.2	8
AC068880.1	8
AC087362.2	8
AC100849.2	8
TUBGCP4	15
DDHD2	8
MOXD1	6
AC068880.3	8
AC098859.2	4
TRAPPC3	1
PMPCA	9
AC068880.2	8
AP001117.1	21
BSN-AS1	3
AC100849.1	8
TRIP10	19
AF241725.1	21
CXCR3	X
DUX4L9	4
IDO1	8
AC093766.1	4
FRG2	4
BX276092.7	X
AC098820.3	2
DKK4	8
AC098820.4	2
AC090527.4	15
AC025580.1	15
BX276092.9	X
AC098820.2	2
AC005899.4	17
SLC30A4	15
LINC00317	21
BX276092.4	X
AC097063.1	1
HMGN3-AS1	6
LINC01425	21
AC092338.3	16
LINC00891	X
LEPROT	1
AC068700.1	8
ZNF207	17
ABCA7	19
AP000472.1	21
AC020595.1	2
CXorf49	X
CLCA2	1
AC068700.2	8
RARRES2P4	4
SNAPIN	1
POLR3E	16
AGGF1P1	4
AC090527.2	15
TRIM64C	11
LINC00319	21
DPPA5P2	15
SIGLEC20P	19
BX276092.2	X
C15orf48	15
BX276092.6	X
CCDC169-SOHLH2	13
AL033384.1	6
TPT1P2	2
DDR2	1
BX276092.8	X
CLUHP4	4
AC074050.2	16
BX276092.5	X
AL359380.1	6
DBET	4
U85056.1	4
ERHP2	6
ILF2	1
MLIP-AS1	6
GYS1	19
CXorf49B	X
TSGA13	7
AC083967.1	8
AC074050.4	16
SKOR1	15
FOXN2	2
AC063977.4	19
CLUHP3	16
ZNF282	7
SIGLEC21P	19
BX276092.1	X
LINC01592	8
BX276092.3	X
OR5BB1P	11
OR5A2	11
CCDC169	13
HMGN2P46	15
AL596247.1	10
AC011726.1	8
AP000880.1	11
AP3M1	10
LINC02605	8
OR5A1	11
AP000802.1	11
AC083837.1	8
NAP1L1	12
CHSY1	15
AC234644.1	7
AC074050.3	16
AC007938.2	7
THAP12P7	8
OR4D6	11
AC025580.2	15
ITGA6	2
ZC2HC1A	8
AC009292.2	15
OR4D10	11
AF201337.1	8
OR4D8P	11
AC009292.1	15
TGS1	8
AC021785.1	8
OR4D11	11
AL157834.2	10
ACSM6	10
CDIPT	16
AC093635.1	2
AL133216.2	10
OR4D9	11
ABCA17P	16
AKR1C7P	10
NCAM1	11
DHX40	17
OR4D7P	11
AP003778.1	11
IL7	8
AC017053.1	2
TMEM68	8
CNTN3	3
YWHAE	17
LY6G6D	6
RPL7AP33	5
AC084851.3	11
AC084851.1	11
VCL	10
TMEM134	11
UBTFL7	11
ACSM4	12
ENTR1	9
AC011479.2	19
LY6G6F	6
OCIAD2	4
POLM	7
SPINT2	19
LY6G6F-LY6G6D	6
TMEM60	7
NIPA2P2	3
MED16	CHR_HSCHR19_5_CTG2
AC117481.1	3
HNRNPA3P6	3
IQGAP3	1
AC109927.2	4
AL137191.1	14
AC109927.1	4
LY6G6E	6
PARP1P2	14
AC100854.1	8
RTTN	18
AC032044.2	17
DUX4L8	4
LINC01687	21
SAAL1	11
AC098680.2	4
AL662899.3	6
PRIMPOL	4
AC098680.1	4
AC010327.5	19
LINC02513	4
AC010327.7	19
TNPO1P1	10
RPL12P29	10
AL355361.1	10
DUX4L7	4
SDHAP2	CHR_HSCHR3_5_CTG3
AC026396.1	10
AL731533.1	10
CCSER2	10
DUX4L6	4
TONSL-AS1	8
TONSL	8
DUX4L5	4
CCDC185	1
SDHB	1
AP1S2	X
LINC00313	21
AC008379.1	5
GPR152	11
MBLAC1	7
LARP1	5
MUC4	CHR_HSCHR3_5_CTG3
CABP4	11
AC073842.2	7
CNPY4	7
AP001048.1	21
DUX4L4	4
NKX2-5	5
NSD3	8
PPP1R14A	19
DUX4L1	4
PAX8-AS1	2
AC109471.1	5
AL031864.2	1
LINC01820	2
AC093535.1	5
AL731533.3	10
AL731533.2	10
SIGLEC22P	19
AC109458.1	5
AC109464.2	5
AC024651.2	15
AC109464.1	5
SOHLH2	13
AC024651.3	15
MYLKP1	3
ZNF212	7
SLC38A4	12
OR7E66P	3
SPAG4	20
OR7E22P	3
LINC02583	2
AC084851.2	11
TMA16	4
UMOD	16
OR7E55P	3
AL133216.1	10
TAF6	7
AC120114.2	16
AC016912.1	2
AC139453.2	3
GRAMD2B	5
BX119927.1	X
CICP9	10
AL008628.1	6
AC005520.7	14
TMEM247	2
LSP1P2	3
NPM1P52	8
AL161910.1	9
BBOF1	14
AC118273.1	11
AC139453.1	3
AC118273.2	11
WAS	X
AC022254.1	15
ARRDC4	15
PDLIM1	10
ABCD1P2	10
AC091893.1	5
CENPU	4
AC135628.1	15
ALG1L6P	3
AC106821.4	5
FAM86DP	3
AP003550.1	8
BTG4P1	5
LINC02239	5
ATP6V1C1	8
AL136162.1	6
AC106821.3	5
AC024651.1	15
AC020593.1	4
AC099499.1	5
LINC02211	5
AC012651.1	15
AC025588.3	19
HNF1B	17
DUXA	19
MAPK12	22
COQ6	14
CACYBPP1	10
STX7	6
AC106754.1	5
GLRXP3	5
AC099499.2	5
AC025031.1	12
AC015722.1	15
LINC01582	15
LINC02228	5
AC008035.1	12
CLTC	17
AC025031.4	12
AC025031.5	12
AC008014.1	12
CD33	19
AC013472.1	2
HLA-E	CHR_HSCHR6_MHC_SSTO_CTG1
MAPRE3	2
AC022523.3	15
OOSP1P2	17
AC245036.3	19
AC005899.5	17
LILRB4	19
MARK3P1	12
MFNG	22
OR7A19P	12
AC022523.1	15
TMEM9	1
AC024023.1	4
LINC02251	15
RHBDL3	17
METAP2	12
LINC00308	21
CRK	17
CLCA1	1
AC022523.2	15
JARID2	6
AC240565.4	17
ZNF534	19
PAX8	2
ERVW-1	7
AC032044.1	17
BX119917.1	X
RPS26P11	X
NDUFB7	19
AC007566.1	7
AC010941.1	8
NHSL2	X
AC027251.1	8
RPL26P28	10
AC007566.2	7
AL683826.1	10
RPS3AP5	10
UCN3	10
LINC02569	CHR_HSCHR6_MHC_SSTO_CTG1
AL358787.2	10
CSMD1	8
LINC01519	10
JARID2-AS1	6
NPL	1
PEX1	7
AC008760.1	19
AC008278.2	2
DUX4L3	4
RTL5	X
AC010332.2	19
AC004890.2	7
AC022150.3	19
TACR2	10
ZNF578	19
TRIM31	CHR_HSCHR6_MHC_DBB_CTG1
AL139381.1	13
LINC00557	13
CLEC2A	12
AC010332.3	19
COL11A2	CHR_HSCHR6_MHC_QBL_CTG1
AC018682.1	2
ELF2	4
MYL4	17
ATP6V1E2	2
SETX	9
AC010654.1	16
SLC44A4	CHR_HSCHR6_MHC_APD_CTG1
ZNF783	7
AC112211.1	3
AC016229.2	18
CDSN	6
LINC02470	12
NT5C3B	17
MAPRE3-AS1	2
TYW3	1
AC036103.1	15
PSORS1C2	6
CRIPT	2
RPSA	3
CRTAP	3
AL121762.3	20
PSORS1C1	6
DPYSL5	2
VN1R105P	19
AC004890.3	7
AC078883.1	2
AC018682.2	2
STC2	5
BBS7	4
RHOQ	2
TRIM31-AS1	CHR_HSCHR6_MHC_DBB_CTG1
AL022163.1	X
FDPSP5	X
PHF24	9
SHC1P2	17
HDAC10	22
AL161431.1	13
NCAM1-AS1	11
CRYZ	1
LINC00370	13
FUNDC1	X
TUBAL3	10
DNAJB5-DT	9
AC106754.2	5
C1QL4	12
TMEM127	2
PTRH2	17
RPL21P66	6
PIGF	2
AC022140.2	5
AC113398.1	5
HMGB1P22	5
AC022140.1	5
LINC02240	5
ZFP62	5
TAAR9	6
KRT18	12
AC022418.1	5
AP002761.2	11
AC011891.3	7
MSNP1	5
LINC01067	13
LINC00399	13
TAAR8	6
PPP6R1	19
AC113370.1	5
LINC00676	13
AC116362.2	5
BCAR4	16
AC005480.2	14
AP002761.1	11
AC025475.1	5
AL163541.1	13
AC010587.2	5
AC005520.3	14
VMP1	17
TAAR7P	6
AC116362.1	5
AC137834.1	12
TAAR6	6
AC068880.5	8
AC022790.1	8
LINC01603	8
IRS2	13
GPANK1	CHR_HSCHR6_MHC_MCF_CTG1
AC016573.1	5
AC099332.2	3
DNAJC22	12
ALDH6A1	14
ARL4A	7
RPSAP37	5
STAC3	12
AC099332.1	3
AC010587.1	5
MIR22HG	CHR_HSCHR17_1_CTG2
AL162497.1	13
AC093535.2	5
AL355810.1	13
DIAPH3-AS1	13
AC109458.2	5
TAAR5	6
KLF4	9
LINC02039	5
CIAO1	2
PLPP5	8
DIAPH3-AS2	13
PPP1R14BP3	4
NOCT	4
DNAJB5	9
AL355974.1	13
AC025475.2	5
FMR1NB	X
GRASP	12
DIAPH3	13
AC113347.1	5
AC113347.2	5
AC113347.3	5
LINC00396	13
AC240565.3	17
AL390755.2	13
SIGLECL1	19
AC113347.4	5
KRT8	12
AP000705.2	21
AL355974.2	13
TDGP1	12
CCNB3P1	5
AC019209.3	12
AP000705.1	21
AL390755.1	13
CDCA4P2	1
AP000561.1	21
FTH1P8	X
CLCA3P	1
AC103923.1	1
AC126283.1	4
SCGB1C2	17
AL389915.1	9
AC011287.1	7
OSBP	11
PPIAP88	9
NEK1	4
NUBP2	16
AC015722.2	15
HLA-Z	CHR_HSCHR6_MHC_MCF_CTG1
RPL36AP6	9
XG	X
LINC02351	15
AC011451.3	19
AP4M1	7
AC084125.1	8
CYHR1	8
AC011287.2	7
AL355796.1	6
MTFR1	8
RBMX2P4	7
GAR1	4
LCAL1	6
CBLB	3
DOC2B	17
AC063977.3	19
AL355379.2	6
AC010327.6	19
AL078601.1	6
TMEM86B	19
WDR81	CHR_HSCHR17_1_CTG2
AL078601.2	6
LINC01259	4
TRIM40	CHR_HSCHR6_MHC_DBB_CTG1
LINC01258	4
CLCA4-AS1	1
STRN3	14
NFKBID	19
LINC02739	11
AC040904.1	17
AC091271.1	17
CLCA4	1
DUX4L2	4
FAM169B	15
PATL1	11
TTF1	9
SLC23A2	20
AC020743.2	7
DUX4	4
LY6G5B	CHR_HSCHR6_MHC_MCF_CTG1
AC005520.5	14
SELENOS	15
AC020743.3	7
R3HDM2	12
AC103968.1	15
HIGD1AP5	11
LINC02091	17
RPL23AP8	14
AL162389.1	9
AL390755.3	13
IRAIN	15
RPS15AP27	9
ZNF410	14
AC215524.1	4
AC068050.1	9
RPL23AP84	4
CHCHD4P2	9
AL355999.1	1
VWA7	6
BX679664.3	1
BX679664.1	1
AL353742.1	9
DHX9	1
CSNK2B	CHR_HSCHR6_MHC_MCF_CTG1
AP000442.1	11
AL669983.1	9
WDR47	1
AL358779.1	9
LINC00630	X
TAAR4P	6
LINC01247	2
RPL36AP35	9
AL513524.1	6
PIK3CDP1	2
LINC01824	2
AC087362.1	8
U40455.1	X
AC084024.4	8
RPL7L1P11	X
AC002368.1	X
HCST	19
GATAD1	7
PTTG1IP	21
CWH43	4
SH2D4A	8
